name,year,selling_price,km_driven,owner,mileage(km/ltr/kg),engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,price_category
Tata Tiago NRG Petrol AMT,1.2983376200375896,520000,0.0010841125613017147,0.0,0.5714285714285714,0.1929530201342282,-0.2175796125586967,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
Maruti Alto LX,-2.5842016128911407,90000,0.025418393734092055,0.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Wagon R VXI BS IV,0.5218297734518437,330000,0.033891332861108195,2.0,0.48833333333333334,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti 800 DX,-3.878381357200717,40000,0.021181924170583986,2.0,0.38333333333333336,0.057718120805369116,-1.527135035841091,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Chevrolet Enjoy TCDi LS 8 Seater,0.26299382458992826,370000,0.05083721111514047,0.0,0.4333333333333333,0.2093959731543624,-0.49761912947937115,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Honda City V MT,-1.2900218685815639,290000,0.05083721111514047,2.0,0.4,0.2929530201342282,0.6913598384655497,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai EON Magna Plus,-0.2546780731339024,215000,0.019910983301531567,2.0,0.5023809523809524,0.06375838926174496,-1.017972277803501,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata Hexa XT,0.780665722313759,1282000,0.019063689388829953,0.0,0.41904761904761906,0.5218120805369127,1.7421374863716967,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Toyota Innova 2.5 GX 8 STR,-0.5135140219958177,610000,0.03812780242461626,0.0,0.3047619047619048,0.6275167785234899,0.29130338572172937,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 Asta 1.4 CRDi,-0.2546780731339024,380000,0.046600741551632394,2.0,0.5064285714285713,0.25906040268456376,-0.0790985327627588,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Scorpio 1.99 S10,0.780665722313759,1250000,0.040246037206370294,0.0,0.36666666666666664,0.46073825503355703,0.7948709486160488,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Verna 1.6 CRDI,-0.5135140219958177,400000,0.04391270161358653,2.0,0.5314285714285714,0.3214765100671141,0.9711195956290605,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i20 Petrol CVT Asta,1.0395016711756744,700000,0.010590750261813818,2.0,0.4142857142857142,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Renault Duster 110PS Diesel RxZ,0.004157875728012938,650000,0.033891332861108195,0.0,0.45261904761904764,0.2808724832214765,0.4717484290921939,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Tata Nano Twist XT,0.004157875728012938,95000,0.021181924170583986,2.0,0.6047619047619047,0.0,-1.5131470479829152,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra XUV500 W10 2WD,0.26299382458992826,1147000,0.024136861691130863,0.0,0.38095238095238093,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Santro Xing GL,-1.0311859197196485,150000,0.046600741551632394,0.0,0.0,0.15503355704697988,-0.8277356429323138,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto LX BSIII,-1.548857817443479,120000,0.033891332861108195,4.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Ford Fiesta EXi 1.4 TDCi Ltd,-1.0311859197196485,180000,0.07922155719064451,2.0,0.4238095238095238,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Ford Fiesta Classic 1.4 Duratorq LXI,-0.2546780731339024,325000,0.029231216341249314,0.0,0.4428571428571429,0.25637583892617444,-0.6878557643505584,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Ford EcoSport 1.5 TDCi Titanium BSIV,0.26299382458992826,550000,0.08727084936130984,0.0,0.5421428571428571,0.2932885906040268,0.19590530852897226,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Ford EcoSport 1.5 TDCi Signature BSIV,1.0395016711756744,950000,0.011438044174515433,0.0,0.5421428571428571,0.2932885906040268,0.19590530852897226,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Ford Ecosport 1.5 DV5 MT Titanium Optional,0.004157875728012938,500000,0.05592097459135015,2.0,0.5404761904761904,0.2932885906040268,-0.04888447898909967,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Ford Aspire Titanium Diesel BSIV,0.780665722313759,725000,0.03177309807935416,0.0,0.6214285714285714,0.2932885906040268,0.21380993298743697,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Ford Figo Aspire Titanium,0.26299382458992826,500000,0.0076252215673581715,2.0,0.44047619047619047,0.19127516778523487,0.09351323740712741,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
Mahindra Verito 1.5 D2 BSIII,-0.772349970857733,180000,0.09235461283751953,0.0,0.5,0.2808724832214765,-0.7689860939279767,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 2015-2017 Magna 1.4 CRDi,0.5218297734518437,650000,0.004236045916551717,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Swift VDi BSIII W/ ABS,-1.0311859197196485,285000,0.033891332861108195,0.0,0.4238095238095238,0.2093959731543624,-0.4640479586197498,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra Verito 1.5 D2 BSIII,-0.772349970857733,210000,0.0910836719684671,0.0,0.5,0.2808724832214765,-0.7689860939279767,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Ford Fiesta Classic 1.4 Duratorq CLXI,-0.5135140219958177,200000,0.05803920937310418,0.0,0.4238095238095238,0.2600671140939598,-0.6878557643505584,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Volkswagen Vento Diesel Highline,-0.772349970857733,295000,0.02753662851584609,2.0,0.489047619047619,0.3268456375838926,0.3360649468678909,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Honda City 2017-2020 GXi,-1.8076937663053945,160000,0.05083721111514047,4.0,0.4214285714285714,0.2929530201342282,-0.38012003147069656,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Celerio VXI AT,0.780665722313759,450000,0.004236045916551717,0.0,0.55,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
Datsun GO Plus A,0.5218297734518437,385000,0.008472515480059785,0.0,0.490952380952381,0.19261744966442954,-0.6878557643505584,0.41666666666666663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Ford Fiesta Classic 1.4 Duratorq LXI,-0.772349970857733,350000,0.03961056677184408,2.0,0.4428571428571429,0.25637583892617444,-0.6878557643505584,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Jaguar XE 2016-2019 2.0L Diesel Prestige,0.780665722313759,2711000,0.0038123989602009104,0.0,0.32380952380952377,0.46140939597315433,2.3895015644480604,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Lexus ES 300h,1.2983376200375896,5150000,0.008472515480059785,0.0,0.5326190476190477,0.6251677852348992,3.440279212354207,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Jaguar XF 2.0 Diesel Portfolio,0.780665722313759,3200000,0.019063689388829953,0.0,0.46023809523809517,0.46140939597315433,2.3895015644480604,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Tata Safari Storme EX,0.26299382458992826,503000,0.046600741551632394,0.0,0.3357142857142857,0.5218120805369127,1.5765197101308979,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Volvo XC40 D4 Inscription BSIV,1.2983376200375896,3800000,0.008472515480059785,0.0,0.42857142857142855,0.45134228187919456,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Toyota Camry 2.5 Hybrid,0.5218297734518437,2000000,0.02884527396401373,0.0,0.45619047619047615,0.6275167785234899,1.849565233122484,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
Maruti Wagon R LXI,-0.2546780731339024,225000,0.02471641072741877,0.0,0.5188095238095237,0.12550335570469798,-0.6864569655647409,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
Maruti Baleno Alpha 1.3,1.0395016711756744,740000,0.016444280257712916,0.0,0.6521428571428571,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Honda Jazz VX,0.5218297734518437,550000,0.023933087505126127,0.0,0.4333333333333333,0.1929530201342282,-0.08077709130573991,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
Toyota Innova 2.5 VX (Diesel) 7 Seater,-0.2546780731339024,750000,0.03360664210644045,2.0,0.3092857142857143,0.6275167785234899,0.2521370197188377,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2
Maruti Swift AMT VVT VXI,1.2983376200375896,650000,0.002380895894691534,0.0,0.5238095238095237,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
Toyota Etios VX,0.780665722313759,625000,0.010818672324330553,0.0,0.3995238095238095,0.2926174496644295,-0.07993781203424936,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2
Maruti Swift AMT ZXI,1.0395016711756744,600000,0.029561237320246594,0.0,0.5238095238095237,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Hyundai Grand i10 1.2 CRDi Sportz,0.780665722313759,450000,0.02384666352603056,0.0,0.5714285714285714,0.18859060402684566,-0.49286321360759144,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
BMW X4 M Sport X xDrive20d,1.2983376200375896,5400000,0.0031769285256747003,0.0,0.3995238095238095,0.46006711409395973,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
BMW X4 M Sport X xDrive20d,1.2983376200375896,5500000,0.0036005754820255067,0.0,0.3995238095238095,0.46006711409395973,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Honda Amaze V CVT Petrol BSIV,1.2983376200375896,779000,0.0029786617501025227,0.0,0.45238095238095233,0.1929530201342282,-0.0790985327627588,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
Skoda Rapid 1.6 MPI AT Elegance,0.5218297734518437,645000,0.004659692872902524,0.0,0.3404761904761905,0.3268456375838926,0.33326734929625595,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Volvo V40 D3 R-Design,1.0395016711756744,2475000,0.0008468702657452627,0.0,0.4,0.4563758389261745,1.6341502201065812,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Jaguar XE 2016-2019 2.0L Diesel Prestige,0.780665722313759,2711000,0.0038123989602009104,0.0,0.32380952380952377,0.46140939597315433,2.3895015644480604,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Lexus ES 300h,1.2983376200375896,5150000,0.008472515480059785,0.0,0.5326190476190477,0.6251677852348992,3.440279212354207,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Jaguar XF 2.0 Diesel Portfolio,0.780665722313759,3200000,0.019063689388829953,0.0,0.46023809523809517,0.46140939597315433,2.3895015644480604,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Tata Safari Storme EX,0.26299382458992826,503000,0.046600741551632394,0.0,0.3357142857142857,0.5218120805369127,1.5765197101308979,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Volvo XC40 D4 Inscription BSIV,1.2983376200375896,3800000,0.008472515480059785,0.0,0.42857142857142855,0.45134228187919456,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Toyota Camry 2.5 Hybrid,0.5218297734518437,2000000,0.02884527396401373,0.0,0.45619047619047615,0.6275167785234899,1.849565233122484,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
Maruti Wagon R LXI,-0.2546780731339024,225000,0.02471641072741877,0.0,0.5188095238095237,0.12550335570469798,-0.6864569655647409,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
Maruti Baleno Alpha 1.3,1.0395016711756744,740000,0.016444280257712916,0.0,0.6521428571428571,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Honda Jazz VX,0.5218297734518437,550000,0.023933087505126127,0.0,0.4333333333333333,0.1929530201342282,-0.08077709130573991,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
Toyota Innova 2.5 VX (Diesel) 7 Seater,-0.2546780731339024,750000,0.03360664210644045,2.0,0.3092857142857143,0.6275167785234899,0.2521370197188377,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2
Maruti Swift AMT VVT VXI,1.2983376200375896,650000,0.002380895894691534,0.0,0.5238095238095237,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
Toyota Etios VX,0.780665722313759,625000,0.010818672324330553,0.0,0.3995238095238095,0.2926174496644295,-0.07993781203424936,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2
Maruti Swift AMT ZXI,1.0395016711756744,600000,0.029561237320246594,0.0,0.5238095238095237,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Hyundai Grand i10 1.2 CRDi Sportz,0.780665722313759,450000,0.02384666352603056,0.0,0.5714285714285714,0.18859060402684566,-0.49286321360759144,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
BMW X4 M Sport X xDrive20d,1.2983376200375896,5400000,0.0031769285256747003,0.0,0.3995238095238095,0.46006711409395973,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
BMW X4 M Sport X xDrive20d,1.2983376200375896,5500000,0.0036005754820255067,0.0,0.3995238095238095,0.46006711409395973,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Honda Amaze V CVT Petrol BSIV,1.2983376200375896,779000,0.0029786617501025227,0.0,0.45238095238095233,0.1929530201342282,-0.0790985327627588,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
Skoda Rapid 1.6 MPI AT Elegance,0.5218297734518437,645000,0.004659692872902524,0.0,0.3404761904761905,0.3268456375838926,0.33326734929625595,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Volvo V40 D3 R-Design,1.0395016711756744,2475000,0.0008468702657452627,0.0,0.4,0.4563758389261745,1.6341502201065812,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Maruti Swift Dzire LDI,1.2983376200375896,558000,0.02965486329760012,0.0,0.6761904761904761,0.2093959731543624,-0.49146441482177394,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Santro Xing GLS,-1.0311859197196485,165000,0.023723805908688826,4.0,0.4266666666666667,0.15503355704697988,-0.8249380453606786,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 Sportz 1.4 CRDi,-0.5135140219958177,300000,0.033891332861108195,2.0,0.5214285714285714,0.25906040268456376,-0.0790985327627588,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Santro Magna BSIV,1.2983376200375896,500000,0.0021178111347976833,0.0,0.48333333333333334,0.15503355704697988,-0.6598797886342074,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra XUV500 W8 4WD,-0.5135140219958177,900000,0.04236427198812433,0.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
BMW X5 3.0d,-1.548857817443479,830000,0.025418393734092055,4.0,0.26190476190476186,0.7949664429530201,4.0121081559964225,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Skoda Rapid 1.5 TDI Ambition,0.004157875728012938,640000,0.02753662851584609,2.0,0.5033333333333333,0.2932885906040268,0.3338268688105829,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra Scorpio S10 7 Seater,0.26299382458992826,900000,0.02965486329760012,4.0,0.36666666666666664,0.5218120805369127,0.7948709486160488,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Chevrolet Enjoy TCDi LTZ 7 Seater,-0.2546780731339024,450000,0.025418393734092055,0.0,0.4333333333333333,0.2093959731543624,-0.49761912947937115,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Ciaz 1.3 Alpha,1.0395016711756744,825000,0.03473862677380981,0.0,0.6688095238095237,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Tata Aria Pleasure 4x2,-0.2546780731339024,500000,0.033891332861108195,2.0,0.32619047619047614,0.5218120805369127,1.301236109082003,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra KUV 100 mFALCON G80 K6 AW,0.780665722313759,325000,0.0021178111347976833,2.0,0.4321428571428571,0.19261744966442954,-0.2682161286052922,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Renault Duster 110PS Diesel RxL,0.004157875728012938,450000,0.05634462154770095,0.0,0.45261904761904764,0.2808724832214765,0.4717484290921939,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Honda WR-V i-VTEC VX,0.780665722313759,675000,0.010590750261813818,2.0,0.41666666666666663,0.1929530201342282,-0.08077709130573991,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Tata Zest Revotron 1.2 XT,0.780665722313759,415000,0.006354280698305751,0.0,0.41833333333333333,0.19093959731543622,-0.08077709130573991,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Creta 1.4 CRDi S,0.780665722313759,1100000,0.01694545460707592,0.0,0.509047619047619,0.25906040268456376,-0.08077709130573991,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Volkswagen Ameo 1.2 MPI Comfortline,0.5218297734518437,500000,0.014827219825321886,0.0,0.40476190476190477,0.19261744966442954,-0.49901792826518865,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Bolero 2011-2019 ZLX,0.004157875728012938,509999,0.02965486329760012,2.0,0.38,0.6372483221476509,-0.8249380453606786,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,-1.8076937663053945,200000,0.06439391371836628,1.0,0.25,0.6661073825503355,0.7948709486160488,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti 800 AC BSIII,-1.8076937663053945,60000,0.04236427198812433,2.0,0.38333333333333336,0.057718120805369116,-1.527135035841091,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Verna 1.6 CRDI,-0.2546780731339024,500000,0.033891332861108195,2.0,0.5314285714285714,0.3214765100671141,0.9711195956290605,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Tata Indica V2 DLE BSII,-1.2900218685815639,45000,0.04236427198812433,2.0,0.40952380952380946,0.25906040268456376,-1.065531436521298,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Renault KWID RXT,0.780665722313759,270000,0.021181924170583986,0.0,0.5992857142857143,0.05872483221476513,-1.0711266316645682,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 Active 1.2 S,0.780665722313759,550000,0.01694545460707592,0.0,0.4092857142857143,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Renault KWID 1.0 RXT Optional,0.5218297734518437,235000,0.025418393734092055,0.0,0.5478571428571428,0.12583892617449663,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 1.2 Spotz,1.0395016711756744,600000,0.01694545460707592,0.0,0.4428571428571429,0.19228187919463088,-0.27297204447707196,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Honda Jazz 1.5 VX i DTEC,0.26299382458992826,525000,0.025418393734092055,0.0,0.65,0.2932885906040268,0.19618506828613552,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift VDI,-0.5135140219958177,325000,0.03812780242461626,0.0,0.5452380952380952,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire ZDI,0.004157875728012938,420000,0.03812780242461626,0.0,0.557142857142857,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Alto K10 LXI,0.004157875728012938,229999,0.025418393734092055,2.0,0.4980952380952381,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire ZDI,-0.2546780731339024,375000,0.033891332861108195,1.0,0.557142857142857,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Scorpio VLX 2WD BSIV,-0.5135140219958177,750000,0.05083721111514047,0.0,0.2869047619047619,0.5218120805369127,0.7948709486160488,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Tata Tiago 1.2 Revotron XZ,1.0395016711756744,400000,0.01694545460707592,0.0,0.5676190476190476,0.1929530201342282,-0.21226417717259008,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra XUV500 W6 2WD,-0.2546780731339024,600000,0.038551449380967065,0.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Santro Xing XK eRLX Euro II,-1.548857817443479,110000,0.033891332861108195,4.0,0.4238095238095238,0.15503355704697988,-0.7997596672159627,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti 800 AC,-1.8076937663053945,45000,0.031034681434434698,0.0,0.38333333333333336,0.057718120805369116,-1.527135035841091,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra Bolero Pik-Up CBC 1.7T,1.2983376200375896,722000,0.033891332861108195,0.0,0.0,0.6372483221476509,-0.6039278372015052,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Tata Tiago 2019-2020 XZ,1.557173568899505,500000,0.006354280698305751,0.0,0.5676190476190476,0.1929530201342282,-0.2170200930443698,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Verna CRDi SX ABS,-1.8076937663053945,250000,0.046600741551632394,2.0,0.430952380952381,0.2916107382550335,0.515111191452538,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Skoda Rapid 1.5 TDI Ambition BSIV,1.0395016711756744,950000,0.01694545460707592,0.0,0.503095238095238,0.2932885906040268,0.47594482544964634,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Nissan Sunny Diesel XV,-0.2546780731339024,375000,0.08981273109941469,0.0,0.5152380952380953,0.2808724832214765,-0.18988339659950929,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift Dzire ZDI,1.0395016711756744,780000,0.012708985043567853,0.0,0.6761904761904761,0.2093959731543624,-0.49146441482177394,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Santro Asta BSIV,1.0395016711756744,575000,0.012708985043567853,0.0,0.48333333333333334,0.15503355704697988,-0.6598797886342074,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i20 1.2 Spotz,0.780665722313759,563000,0.012708985043567853,2.0,0.4428571428571429,0.19228187919463088,-0.27297204447707196,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Tata Tiago 1.2 Revotron XZ,0.780665722313759,450000,0.006354280698305751,0.0,0.5676190476190476,0.1929530201342282,-0.21226417717259008,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
